DOLZ18;05/11/2018;18:10:14;735 - ICAP do Brasil CTVM LTDA;3736,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:12;735 - ICAP do Brasil CTVM LTDA;3736,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:12;8 - UBS BRASIL CCTVM S/A;3736,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Vendedor
DOLZ18;05/11/2018;18:10:12;93 - NOVA FUTURA CTVM LTDA;3736,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Vendedor
DOLZ18;05/11/2018;18:10:12;735 - ICAP do Brasil CTVM LTDA;3736,50;5;40 - MORGAN STANLEY CTVM S/A;Comprador
DOLZ18;05/11/2018;18:10:11;3 - XP Investimentos CCTVM S/A;3736,50;5;40 - MORGAN STANLEY CTVM S/A;Comprador
DOLZ18;05/11/2018;18:10:09;3 - XP Investimentos CCTVM S/A;3736,50;10;40 - MORGAN STANLEY CTVM S/A;Vendedor
DOLZ18;05/11/2018;18:10:05;88 - CM Capital Markets CCTVM LTDA;3736,50;5;3 - XP Investimentos CCTVM S/A;Vendedor
DOLZ18;05/11/2018;18:10:04;3 - XP Investimentos CCTVM S/A;3737,00;15;147 - ATIVA INVESTIMENTOS S.A. CTCV;Vendedor
DOLZ18;05/11/2018;18:10:01;93 - NOVA FUTURA CTVM LTDA;3737,00;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:10:01;40 - MORGAN STANLEY CTVM S/A;3737,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:10:01;238 - GOLDMAN SACHS DO BRASIL CTVM;3737,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:10:01;88 - CM Capital Markets CCTVM LTDA;3737,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:09:58;40 - MORGAN STANLEY CTVM S/A;3738,00;5;92 - RENASCENÇA DTVM LTDA;Comprador
DOLZ18;05/11/2018;18:09:41;3 - XP Investimentos CCTVM S/A;3738,00;10;92 - RENASCENÇA DTVM LTDA;Vendedor
DOLZ18;05/11/2018;18:09:38;40 - MORGAN STANLEY CTVM S/A;3738,00;5;72 - BRADESCO S/A CTVM;Vendedor
DOLZ18;05/11/2018;18:09:29;88 - CM Capital Markets CCTVM LTDA;3738,00;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:09:26;93 - NOVA FUTURA CTVM LTDA;3738,00;5;85 - BTG Pactual CTVM S.A.;Vendedor
DOLZ18;05/11/2018;18:09:23;3 - XP Investimentos CCTVM S/A;3738,50;5;85 - BTG Pactual CTVM S.A.;Vendedor
DOLZ18;05/11/2018;18:09:17;40 - MORGAN STANLEY CTVM S/A;3739,00;5;114 - ITAU CV S/A;Comprador
DOLZ18;05/11/2018;18:09:17;40 - MORGAN STANLEY CTVM S/A;3739,00;10;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:09:17;40 - MORGAN STANLEY CTVM S/A;3739,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:09:14;40 - MORGAN STANLEY CTVM S/A;3739,00;5;114 - ITAU CV S/A;Vendedor
DOLZ18;05/11/2018;18:09:14;127 - TULLETT PREBON;3739,00;5;114 - ITAU CV S/A;Vendedor
DOLZ18;05/11/2018;18:09:14;127 - TULLETT PREBON;3739,00;5;114 - ITAU CV S/A;Vendedor
DOLZ18;05/11/2018;18:09:14;127 - TULLETT PREBON;3739,00;5;114 - ITAU CV S/A;Vendedor
DOLZ18;05/11/2018;18:09:14;127 - TULLETT PREBON;3739,00;5;114 - ITAU CV S/A;Vendedor
DOLZ18;05/11/2018;18:09:14;127 - TULLETT PREBON;3739,00;5;114 - ITAU CV S/A;Vendedor
DOLZ18;05/11/2018;18:09:07;3 - XP Investimentos CCTVM S/A;3739,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:09:07;3 - XP Investimentos CCTVM S/A;3739,00;5;127 - TULLETT PREBON;Comprador
DOLZ18;05/11/2018;18:09:06;3 - XP Investimentos CCTVM S/A;3739,00;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:09:06;8 - UBS BRASIL CCTVM S/A;3739,00;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:09:06;10 - Spinelli S.A. CVMC;3739,00;5;127 - TULLETT PREBON;Vendedor
DOLZ18;05/11/2018;18:09:03;3 - XP Investimentos CCTVM S/A;3740,00;5;16 - J. P. MORGAN CCVM S.A.;Comprador
DOLZ18;05/11/2018;18:08:57;3 - XP Investimentos CCTVM S/A;3740,00;5;72 - BRADESCO S/A CTVM;Comprador
